type	name	field	raw_value	converted_value	note
general	蒋奇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋班	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋舒	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋斌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋琬	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋义渠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋显	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蒋显	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋济	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蒋钦	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	蓝海涛	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	蓝海涛	Equipment	|短剑|独角狼王	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许汜	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许攸	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许劭	Arms	道	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	许劭	Equipment	|短剑|残暴梼杌	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许昌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许靖	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许褚	Equipment	|虎魄火云刀|赤烟驹	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许褚	Magic0	1, 52,7, 54,14, 69,21, 83,29, 92,36, 94,43, 104,50, 110	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	许仪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	许贡	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	许贡	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛均	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛尚	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛尚	Magic0	1, 50,8, 53,16, 66,24, 69,33, 83,41, 90,50, 96	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	诸葛果	Arms	巫	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	诸葛果	Equipment	|彩霓扇|玄冥朱雀	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛恪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛珪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛瑾	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛瞻	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛乔	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛绪	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	诸葛绪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛诞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	诸葛诞	Magic0	1, 50,8, 52,16, 62,24, 69,33, 74,41, 90,50, 98	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	诸葛靓	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	诸葛靓	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	谢旌	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	谭雄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	谯周	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	谯周	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	费耀	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	费栈	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	费祎	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	费观	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	费观	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	费观	Magic0	1, 50,16, 59,33, 64,50, 68	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	费诗	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	费诗	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贺齐	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贾充	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贾范	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贾逵	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贾华	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	贾华	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	贾诩	Equipment	|胜邪剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵云	Equipment	|龙胆亮银枪|夜照玉狮子	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵云	Magic0	1, 50,7, 58,14, 62,21, 77,29, 90,36, 98,43, 109,50, 110	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	赵弘	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵岑	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵岑	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵昂	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵昂	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵雨	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵雨	Equipment	|绣鸾刀|逍遥马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵范	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵范	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵累	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵累	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵叡	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵叡	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵衢	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	赵衢	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵广	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	赵统	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	车胄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	轲比能	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	轲比能	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	轲比能	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	载斯	Arms	倭	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	载斯	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	载斯	Magic0	1, 60,8, 54,16, 62,24, 73,33, 83,41, 88,50, 94	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	边章	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	边章	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	边章	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓艾	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓良	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邓良	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓忠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓芝	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓茂	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓义	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邓义	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓贤	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邓龙	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邓龙	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邹丹	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	邹丹	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邹丹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邹英	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邹英	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	邹靖	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	邹靖	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	郤正	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	郤正	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	郑玄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	郑度	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	郑度	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	郑冲	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟离牧	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟离牧	Magic0	1, 50,10, 60,20, 66,30, 84,40, 86,50, 88	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	钟离斐	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟毓	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟繇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟会	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	钟进	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阎宇	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	阎宇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阎行	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	阎行	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	阎行	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阎柔	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	阎柔	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	阎柔	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阎圃	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阎象	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	阚泽	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆抗	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆郁生	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆景	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆凯	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆绩	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆逊	Equipment	|出云冰炎剑|白鸽	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陆骏	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈元	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈元	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈生	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈生	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈式	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈到	Equipment	|亮银枪|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈武	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈表	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈俊	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈俊	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈泰	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈珪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈就	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈琳	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈登	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈群	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈嬉	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈嬉	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈震	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈兰	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈孙	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈宫	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈寿	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈寿	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈应	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈应	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈横	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈横	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈矫	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈纪	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	陈纪	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	陈骞	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	难升米	Arms	倭	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	难升米	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韦昭	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韦昭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韦康	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	韦康	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韦康	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩玄	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩玄	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩忠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩胤	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩胤	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩浩	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩猛	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩莒子	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩莒子	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩嵩	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩遂	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	韩遂	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩遂	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩福	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩福	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩德	Equipment	|双板斧|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩暹	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩馥	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	韩馥	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	韩当	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	顾雍	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	顾谭	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	颜良	Equipment	|龙纹大刀|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马云騄	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马云騄	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马日磾	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马日磾	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马休	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马休	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马休	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马均	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马良	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马岱	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马岱	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马岱	Equipment	|短剑|汗血宝马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马岱	Magic0	1, 58,7, 62,14, 57,21, 68,29, 79,36, 88,43, 95,50, 108	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	马延	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马延	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马忠	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马忠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马玩	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马玩	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马玩	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马超	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马超	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马超	Equipment	|虎头湛金枪|里飞沙	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马超	Magic0	1, 52,7, 67,14, 70,21, 79,29, 89,36, 95,43, 104,50, 117	-1	武将技编号超出当前一代引擎技能表，保留原文但不装配
general	马隆	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马隆	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马隆	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马遵	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马遵	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马邈	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马邈	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马汉	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马汉	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马肃	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马肃	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马肃	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马腾	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马腾	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马腾	Equipment	|陌刃刀|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马谡	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	马铁	Formation	箭	8	二代阵型不在一代阵型表内，使用最接近的一代引擎站位
general	马铁	Arms	游	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	马铁	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	骆统	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	骆统	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲁淑	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲁肃	Equipment	|湛卢剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲍三娘	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	鲍三娘	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲍忠	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲍信	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	鲍隆	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	鲍隆	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄月英	Arms	舞	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	黄月英	Equipment	|孔雀扇|梅花鹿	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄忠	Equipment	养由基弓|九凤朝阳刀|燎原火	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄邵	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄祖	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄崇	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄皓	Arms	盾	1	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	黄皓	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄琬	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄舞蝶	Arms	刺	32	二代兵种不在一代兵种表内，使用当前战斗引擎可运行的近似兵种
general	黄舞蝶	Equipment	|短剑|黄骠马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄乱	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄权	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄盖	Equipment	|竹节钢鞭|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	黄承彦	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	龚都	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
general	龚景	Equipment	|短剑|黄鬃马	-1	当前一代引擎没有对应装备资源，保留原文但不装配
